age,gender,education,country,ethnicity,extraversion,openness
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-1.76250,2.90161
-0.07854,-0.48246,0.45468,-0.28519,-0.31685,0.63779,1.06238
0.49788,0.48246,-1.73790,0.96082,-0.31685,-0.57545,-2.09015
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.15487,1.88511
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-1.50796,-0.01928
1.82213,-0.48246,1.16365,0.96082,-0.31685,1.74091,-1.97495
1.09449,-0.48246,-0.61113,-0.57009,-0.31685,-1.23177,-0.01928
-0.07854,-0.48246,1.98437,-0.57009,-0.31685,1.58487,2.90161
-0.95197,-0.48246,1.16365,-0.57009,0.11440,0.47617,1.43533
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.74091,1.06238
-0.95197,-0.48246,-0.05921,-0.57009,0.11440,-0.15487,1.43533
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.57545,0.88309
0.49788,0.48246,-0.05921,-0.57009,-0.31685,-0.80615,-0.84732
0.49788,-0.48246,0.45468,-0.57009,0.11440,-0.94779,1.24033
-0.95197,0.48246,1.16365,0.96082,-1.10702,-0.80615,-0.58331
-0.95197,0.48246,-1.43719,-0.57009,-0.31685,1.11406,1.06238
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-1.23177,1.06238
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.80615,1.06238
-0.07854,0.48246,-1.22751,-0.28519,-0.31685,-0.15487,0.44585
-0.07854,-0.48246,0.45468,-0.28519,-0.50212,0.63779,0.14143
0.49788,0.48246,0.45468,0.24923,-0.31685,-0.69509,2.44904
-0.95197,0.48246,1.16365,0.96082,-0.31685,0.32197,-0.97631
1.09449,-0.48246,0.45468,0.96082,-0.31685,0.00332,0.14143
-0.95197,0.48246,-0.61113,-0.57009,0.11440,-1.23177,0.29338
-0.07854,0.48246,0.45468,-0.57009,-0.31685,0.63779,0.58331
-0.95197,-0.48246,1.16365,-0.57009,-0.31685,2.57309,1.24033
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-2.03972,1.43533
1.09449,0.48246,-0.61113,-0.57009,-0.31685,-0.15487,0.44585
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.32197,1.88511
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-1.23177,1.06238
-0.07854,-0.48246,0.45468,0.96082,-0.50212,-1.50796,-0.58331
-0.95197,-0.48246,0.45468,-0.57009,-0.31685,-1.09207,0.14143
-0.95197,0.48246,0.45468,-0.57009,-0.31685,-0.30033,0.88309
-0.07854,0.48246,0.45468,-0.57009,-0.31685,-1.50796,0.14143
-0.07854,0.48246,1.16365,-0.57009,-0.31685,1.11406,0.44585
-0.07854,0.48246,0.45468,-0.57009,0.11440,-1.63340,-0.31776
-0.07854,0.48246,0.45468,-0.09765,-0.31685,-2.32338,0.29338
-0.95197,-0.48246,-1.22751,-0.28519,-0.31685,0.00332,0.44585
-0.95197,-0.48246,0.45468,-0.57009,0.11440,1.93886,0.88309
0.49788,0.48246,0.45468,-0.57009,-0.31685,-1.09207,0.29338
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.63779,-0.45174
1.09449,-0.48246,0.45468,-0.57009,-0.31685,-0.80615,-0.01928
0.49788,0.48246,-0.05921,-0.57009,-0.31685,-1.92173,0.88309
0.49788,0.48246,-0.61113,-0.57009,-0.31685,-1.50796,0.44585
0.49788,0.48246,-0.05921,-0.57009,-0.31685,-0.80615,-0.01928
-0.07854,0.48246,-0.05921,-0.09765,-0.31685,0.96248,1.88511
1.82213,0.48246,0.45468,-0.57009,-0.31685,0.63779,0.44585
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.43999,1.43533
-0.07854,-0.48246,0.45468,-0.57009,0.11440,-0.15487,1.24033
1.09449,-0.48246,1.98437,0.96082,-0.31685,-0.80615,-0.01928
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.47617,2.15324
1.09449,-0.48246,0.45468,-0.57009,-0.31685,0.63779,0.58331
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.28610,0.88309
-0.95197,0.48246,0.45468,-0.57009,-0.31685,-0.94779,1.24033
-0.95197,0.48246,-0.61113,0.24923,-0.31685,-0.94779,0.44585
1.09449,-0.48246,-0.05921,-0.57009,-1.10702,-0.94779,-0.97631
-0.07854,0.48246,0.45468,-0.57009,-0.31685,-1.37639,1.88511
-0.95197,-0.48246,-1.43719,-0.09765,-0.31685,0.63779,-0.31776
-0.07854,-0.48246,-0.05921,-0.57009,0.11440,0.96248,-0.17779
-0.07854,0.48246,1.16365,0.96082,-0.31685,-0.15487,-0.45174
0.49788,-0.48246,-1.73790,-0.57009,-0.31685,-1.23177,-0.45174
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.28610,-0.31776
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.16767,2.15324
-0.95197,-0.48246,-1.43719,-0.09765,-0.31685,0.00332,0.58331
0.49788,-0.48246,-0.05921,-0.28519,-0.31685,1.11406,0.58331
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.57545,-0.31776
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,0.32197,1.65653
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,0.32197,0.44585
0.49788,-0.48246,-0.61113,-0.28519,-0.31685,0.00332,0.72330
1.82213,0.48246,0.45468,0.24923,-0.31685,-1.09207,1.06238
-0.07854,0.48246,0.45468,-0.57009,0.11440,0.00332,1.24033
1.09449,-0.48246,-2.43591,-0.57009,-0.31685,-0.43999,0.44585
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.63779,2.90161
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,0.00332,2.15324
-0.95197,0.48246,-0.05921,-0.57009,-0.31685,0.00332,2.44904
-0.95197,0.48246,0.45468,-0.57009,-0.31685,-0.80615,1.43533
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-0.43999,0.29338
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.15487,0.29338
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.11406,1.43533
-0.07854,0.48246,0.45468,-0.28519,-0.31685,0.96248,1.88511
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,-0.43999,1.43533
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,0.00332,2.44904
-0.95197,-0.48246,-1.43719,-0.57009,-0.31685,-1.23177,0.58331
2.59171,-0.48246,-0.61113,-0.57009,-0.31685,-0.15487,2.44904
-0.95197,-0.48246,-0.61113,-0.57009,0.12600,-1.76250,0.58331
-0.07854,-0.48246,-0.61113,0.24923,0.11440,-0.57545,1.43533
-0.95197,-0.48246,-1.43719,-0.57009,-0.31685,-1.92173,-0.58331
-0.95197,-0.48246,0.45468,0.24923,-0.31685,-1.76250,0.88309
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,0.32197,0.29338
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.74091,1.88511
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,1.74091,0.58331
-0.07854,0.48246,0.45468,-0.57009,-0.31685,-1.37639,-1.27553
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-1.92173,0.29338
-0.95197,-0.48246,-0.61113,0.21128,-0.31685,2.12700,1.65653
