age,gender,education,country,ethnicity,neuroticism,legal highs
1.09449,-0.48246,-2.43591,-0.57009,-0.31685,0.73545,CL0
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.62967,CL3
-0.07854,-0.48246,-0.61113,-0.57009,-0.31685,-2.05048,CL6
-0.95197,0.48246,-0.05921,-0.57009,-0.31685,0.04257,CL3
-0.95197,0.48246,0.45468,-0.57009,-0.31685,0.13606,CL4
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,1.13281,CL3
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.58016,CL6
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.14882,CL3
-0.07854,0.48246,0.45468,-0.28519,-0.31685,-1.05308,CL0
-0.95197,-0.48246,-1.22751,-0.57009,-0.31685,1.02119,CL5
-0.95197,-0.48246,-0.61113,0.24923,-0.31685,-0.79151,CL2
-0.95197,-0.48246,-1.43719,-0.57009,-0.31685,0.73545,CL5
2.59171,-0.48246,-0.61113,-0.57009,-0.31685,2.12700,CL0
-0.95197,-0.48246,-0.61113,-0.57009,0.12600,-0.05188,CL2
-0.07854,-0.48246,-0.61113,0.24923,0.11440,-0.14882,CL5
-0.95197,-0.48246,-1.43719,-0.57009,-0.31685,1.49158,CL2
-0.95197,-0.48246,0.45468,0.24923,-0.31685,-0.05188,CL2
-0.95197,-0.48246,-0.61113,-0.28519,-0.31685,-0.79151,CL4
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,-1.19430,CL3
-0.95197,-0.48246,-0.61113,-0.57009,-0.31685,-0.24649,CL3
-0.07854,0.48246,0.45468,-0.57009,-0.31685,1.13281,CL0
-0.95197,0.48246,-0.61113,-0.57009,-0.31685,0.91093,CL3
-0.95197,-0.48246,-0.61113,0.21128,-0.31685,-0.46725,CL3
